merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Construction,"Chavez, Green and Thomas dhe",POS_OEC,74005,8,17,POS_OEC_74005
Construction,Kelly-Ross bgl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,Garcia Ltd dej,POS_ZUC,69787,10,6,POS_ZUC_69787
Energy,Cunningham and Sons qfh,POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,Thompson and Sons hdq,Wire_HJN,71778,12,11,Wire_HJN_71778
Education,Williams-Barnes xmu,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Morales, Bridges and Dyer ipl",POS_FPA,70003,7,7,POS_FPA_70003
Energy,"Moore, Church and Lawrence bce",Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,Gordon Ltd dhw,Wire_HJN,73382,12,15,Wire_HJN_73382
Energy,Rose Group rxm,ACH_XEY,75996,0,26,ACH_XEY_75996
Finance,Patrick-Stewart mor,POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,Williams Inc uci,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Williams, Roberts and Scott job",POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Stone-Daniels udb,POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Young PLC vwa,POS_OEC,73382,8,15,POS_OEC_73382
Dining,Curry and Sons foe,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Real Estate,"White, Harding and Simmons jak",POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,Fischer and Sons ike,Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Kelly Group kyn,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Peterson PLC qyd,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,Rodriguez-Williamson ptk,ACH_YUU,68064,1,4,ACH_YUU_68064
Real Estate,Garcia-James saz,Fee_RDT,72921,5,13,Fee_RDT_72921
Education,Williams-Barnes xmu,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Green, Crawford and Macias wog",POS_OEC,74402,8,20,POS_OEC_74402
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Logistics,Anthony-Vasquez ozz,Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,"Chapman, Foster and Taylor sqo",POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Hunter-Maldonado vhq,Fee_QKA,75191,4,23,Fee_QKA_75191
Real Estate,Stuart Inc qfi,Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,"Schneider, Reynolds and Wright ucn",POS_OEC,74005,8,17,POS_OEC_74005
Logistics,Wyatt PLC gjs,Card_JGO,74135,2,18,Card_JGO_74135
Logistics,"Christensen, Lowery and Green sty",Fee_QKA,75427,4,24,Fee_QKA_75427
Real Estate,Lopez and Sons omd,POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,"Smith, Silva and Leach mwj",Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,Smith LLC xzr,ACH_YUU,68064,1,4,ACH_YUU_68064
Energy,Mccarthy-Schroeder zua,POS_OEC,74402,8,20,POS_OEC_74402
Education,Best-Horton mem,Wire_HJN,73382,12,15,Wire_HJN_73382
Finance,"Padilla, Wilson and Mitchell oib",Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,"Garcia, Williams and Barron tjc",POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,"Wilson, Bush and Alvarez pkd",POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Lowery Group wxv,Fee_RDT,72921,5,13,Fee_RDT_72921
Dining,"Scott, Smith and Rosario hhj",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,Garcia Inc piv,Fee_QKA,75191,4,23,Fee_QKA_75191
Education,Baker-Cobb dki,Fee_QKA,75427,4,24,Fee_QKA_75427
Logistics,Dixon-Alexander mbh,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Education,"Russell, Mclean and Salazar awb",POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Johns-Moody uja,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Telecom,Garcia Inc piv,Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,"Morris, Parrish and Buck yny",Fee_QAN,71290,3,10,Fee_QAN_71290
Construction,"Guzman, Johnson and White qmp",Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,Burns LLC zzq,Fee_QAN,70240,3,8,Fee_QAN_70240
Healthcare,Pittman Group xsu,POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Energy,"Gibson, Nelson and Washington cvk",Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Hayes LLC ghi,ACH_YUU,68064,1,4,ACH_YUU_68064
Real Estate,Jones-Williams ajv,POS_OEC,73382,8,15,POS_OEC_73382
Education,"Brown, Perez and Avila dgp",Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,Ward LLC jpv,ACH_YUU,68064,1,4,ACH_YUU_68064
Logistics,"Martinez, Franklin and Allen utk",POS_ZUC,72783,10,12,POS_ZUC_72783
Healthcare,"Obrien, Huang and Garcia jfj",POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,Becker and Sons wcb,POS_ZUC,69787,10,6,POS_ZUC_69787
Education,Nelson-Richardson fyw,POS_OEC,73382,8,15,POS_OEC_73382
Dining,Price Inc tcy,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Construction,"Guzman, Johnson and White qmp",Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,"Wolfe, Hernandez and Roberts yft",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,Johnson-Gomez ngm,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Ray, Miller and Anderson xbh",Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Deleon, Douglas and Dudley vdr",Wire_HJN,71778,12,11,Wire_HJN_71778
Real Estate,Wilson and Sons msv,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,Rodriguez Ltd ivx,Fee_QAN,71290,3,10,Fee_QAN_71290
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Real Estate,Downs and Sons yre,POS_OEC,74402,8,20,POS_OEC_74402
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Taylor Ltd lmw,Card_JGO,74581,2,21,Card_JGO_74581
Real Estate,Smith PLC csa,Wire_HJN,73382,12,15,Wire_HJN_73382
Education,Williams-Barnes xmu,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Construction,"Johnson, Russo and Blair jhw",POS_ZTL,74271,9,19,POS_ZTL_74271
Education,"Moore, Conway and Bradley pln",POS_OEC,74402,8,20,POS_OEC_74402
Energy,Garcia Ltd mio,POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,Tapia-Castillo jlw,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Rodriguez-Williamson ptk,ACH_YUU,68064,1,4,ACH_YUU_68064
Finance,"Ruiz, Walker and Paul dlp",Fee_QAN,71290,3,10,Fee_QAN_71290
Education,Reynolds-Warner wjx,Fee_QKA,75427,4,24,Fee_QKA_75427
Logistics,Johnson-Myers tbu,POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Perez-Scott xka,POS_FPA,70003,7,7,POS_FPA_70003
Dining,"Lindsey, Watson and Bradley myz",POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,"Wilson, Bush and Alvarez pkd",POS_ZUC,72783,10,12,POS_ZUC_72783
Education,"Brown, Perez and Avila dgp",Fee_QKA,75191,4,23,Fee_QKA_75191
Real Estate,Sanchez-Wood hqv,Fee_QAN,73000,3,14,Fee_QAN_73000
Logistics,Singleton-White sby,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Fleming LLC dsr,ACH_YUU,67035,1,1,ACH_YUU_67035
Healthcare,"Hardin, Mathews and Rodriguez xti",Wire_DPU,67903,11,3,Wire_DPU_67903
Dining,"Lindsey, Watson and Bradley myz",POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Doyle Inc kcf,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,Figueroa-Mitchell qla,Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,"Joyce, Richardson and Hodge kjx",Card_JGO,74581,2,21,Card_JGO_74581
Energy,Frey-Waller hhm,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Energy,Lopez-Porter fsa,ACH_XEY,75996,0,26,ACH_XEY_75996
Energy,"Ashley, Jimenez and Hopkins yun",POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Valdez-Smith dna,Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,"Smith, Browning and Best dkq",POS_ZTL,67569,9,2,POS_ZTL_67569
Real Estate,Ortiz-Berry xkg,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Finance,Sanchez-Singh ryb,Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,Fernandez LLC ija,POS_ZUC,74775,10,22,POS_ZUC_74775
Logistics,Lopez-Herring npw,Card_JGO,74581,2,21,Card_JGO_74581
Dining,Oconnor-Clark pdd,POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,"Best, Wilson and Garcia wqm",Card_JGO,74135,2,18,Card_JGO_74135
Telecom,Ward LLC jpv,ACH_YUU,68064,1,4,ACH_YUU_68064
Education,Best-Horton mem,Wire_HJN,73382,12,15,Wire_HJN_73382
Real Estate,"Collins, Garza and Barnes tpt",ACH_YUU,68064,1,4,ACH_YUU_68064
Finance,"Lin, Romero and Lopez awc",ACH_YUU,67035,1,1,ACH_YUU_67035
Dining,Long-Brown mvg,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,Anthony-Vasquez ozz,Fee_QKA,73407,4,16,Fee_QKA_73407
Dining,"Smith, Leonard and Harris mnz",Wire_DPU,67903,11,3,Wire_DPU_67903
Construction,"Wallace, Lee and Lawson oqe",POS_ZUC,69784,10,5,POS_ZUC_69784
Healthcare,Casey PLC rrq,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Energy,"Rogers, Murray and Vega trb",POS_ZTL,67569,9,2,POS_ZTL_67569
Healthcare,Chan Group fxy,POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Carroll-Tyler heg,POS_OEC,73382,8,15,POS_OEC_73382
Logistics,"Hayes, Martinez and Ward hmk",Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Construction,Barber-Rodriguez kjl,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Diaz-Yang pke,Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,Weaver Group wit,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,Weaver Group wit,Fee_QKA,73407,4,16,Fee_QKA_73407
Energy,"Oconnell, Booth and Phillips cyb",POS_FPA,72783,7,12,POS_FPA_72783
Energy,Johnson-Gomez ngm,Fee_QKA,73407,4,16,Fee_QKA_73407
Energy,"Oconnell, Booth and Phillips cyb",POS_FPA,72783,7,12,POS_FPA_72783
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Construction,"Smith, Heath and Sanders jxd",POS_ZUC,72783,10,12,POS_ZUC_72783
Education,Reyes-Bradley cqg,Fee_QKA,75191,4,23,Fee_QKA_75191
Healthcare,Andrade-Woodard yns,Card_JGO,74135,2,18,Card_JGO_74135
Healthcare,"Larson, Ray and Turner iin",POS_OEC,73382,8,15,POS_OEC_73382
Energy,"Gamble, Andrews and Jones pga",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,Dickerson-Jones eoz,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Construction,Walker Inc nli,POS_ZUC,72783,10,12,POS_ZUC_72783
Logistics,"Garcia, Williams and Barron tjc",POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,Price Inc tcy,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Rodriguez-Williamson ptk,ACH_YUU,68064,1,4,ACH_YUU_68064
Telecom,"Phillips, Henry and Cruz wxk",POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,"Fernandez, Pugh and Escobar xcf",ACH_XEY,75996,0,26,ACH_XEY_75996
Healthcare,Lee and Sons fwt,POS_ZUC,72783,10,12,POS_ZUC_72783
Logistics,"Best, Wilson and Garcia wqm",Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,Jones-Foster qfb,ACH_XEY,75996,0,26,ACH_XEY_75996
Finance,Adams-Peterson lxp,Card_JGO,74135,2,18,Card_JGO_74135
Construction,Chapman-Diaz ith,POS_OEC,73382,8,15,POS_OEC_73382
Logistics,Morris-Simmons grp,ACH_YUU,68064,1,4,ACH_YUU_68064
Education,Fernandez-Nguyen qhj,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,"Williams, Lopez and Thomas ifm",POS_OEC,74402,8,20,POS_OEC_74402
Dining,Farrell Inc hiw,POS_OEC,74005,8,17,POS_OEC_74005
Dining,"Wilcox, Reyes and Whitney wih",Wire_HJN,73382,12,15,Wire_HJN_73382
Education,Jennings Ltd ous,POS_ZUC,69784,10,5,POS_ZUC_69784
Dining,Russell Group ghd,Wire_HJN,71778,12,11,Wire_HJN_71778
Real Estate,Rodriguez Ltd ivx,Fee_QAN,71290,3,10,Fee_QAN_71290
Construction,"Chavez, Green and Thomas dhe",POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,Frye Ltd tch,Fee_QAN,73000,3,14,Fee_QAN_73000
Real Estate,Cole and Sons bpv,Card_JGO,74581,2,21,Card_JGO_74581
Dining,Long-Brown mvg,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Healthcare,York-Avila hue,POS_FPA,70003,7,7,POS_FPA_70003
Energy,Price-Smith pkf,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Smith, Browning and Best dkq",POS_ZTL,67569,9,2,POS_ZTL_67569
Finance,"Morton, Myers and King llm",POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Garrett Ltd atw,Fee_QAN,73000,3,14,Fee_QAN_73000
Construction,Chapman-Diaz ith,POS_OEC,73382,8,15,POS_OEC_73382
Finance,Diaz-Castillo dlh,Fee_RDT,72921,5,13,Fee_RDT_72921
Logistics,"Rogers, Evans and Pearson hrv",POS_ZUC,69784,10,5,POS_ZUC_69784
Energy,Rios Inc vnt,ACH_YUU,68064,1,4,ACH_YUU_68064
Education,Nelson-Estrada xds,Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,Payne-Doyle pwa,POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,Sims Ltd psk,Fee_QAN,71290,3,10,Fee_QAN_71290
Real Estate,Sanchez-Wood hqv,Fee_QAN,73000,3,14,Fee_QAN_73000
Finance,Ross PLC rof,Fee_QKA,75427,4,24,Fee_QKA_75427
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Education,Simmons Group dyj,ACH_XEY,75996,0,26,ACH_XEY_75996
Education,Atkinson LLC qzj,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,Garrett Ltd atw,Fee_QAN,73000,3,14,Fee_QAN_73000
Education,Waters Ltd ugq,ACH_YUU,67035,1,1,ACH_YUU_67035
Real Estate,"Shah, Hartman and Franklin rpo",Fee_QKA,73407,4,16,Fee_QKA_73407
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Construction,"Sutton, Davis and Webb yqr",POS_OEC,74402,8,20,POS_OEC_74402
Education,"Burns, Russell and Wang xsr",Fee_RDT,72921,5,13,Fee_RDT_72921
Construction,Diaz-Yang pke,Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Mitchell-Lopez ghr,Fee_QKA,75191,4,23,Fee_QKA_75191
Healthcare,Johnson-Palmer wii,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,"Johnson, Wu and Terry tti",POS_FPA,70003,7,7,POS_FPA_70003
Education,Kelley Inc scu,POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,"Gibson, Nelson and Washington cvk",Fee_QKA,75191,4,23,Fee_QKA_75191
Construction,"Nguyen, Ware and Osborne rev",POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Valdez-Smith dna,Fee_QAN,70240,3,8,Fee_QAN_70240
Education,Flores Inc dvq,Card_JGO,74581,2,21,Card_JGO_74581
Finance,"Bush, Marquez and Barr zrp",Fee_QKA,75427,4,24,Fee_QKA_75427
Dining,Irwin Group jmt,Card_JGO,74135,2,18,Card_JGO_74135
Dining,"Wilcox, Reyes and Whitney wih",Wire_HJN,73382,12,15,Wire_HJN_73382
Telecom,"Trujillo, Acosta and Pratt qgc",Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,"Powell, Durham and Johnston jwk",Fee_RDT,72921,5,13,Fee_RDT_72921
Education,Kirby Ltd bik,Fee_QAN,73000,3,14,Fee_QAN_73000
Real Estate,Smith PLC csa,Wire_HJN,73382,12,15,Wire_HJN_73382
Real Estate,Becker and Sons wcb,POS_ZUC,69787,10,6,POS_ZUC_69787
Logistics,"Ward, Galvan and Smith jlv",POS_FPA,72783,7,12,POS_FPA_72783
Telecom,"Trujillo, Acosta and Pratt qgc",Card_JGO,74581,2,21,Card_JGO_74581
Dining,Miller PLC xgk,POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Hubbard-Thompson ehk,Fee_RDT,72921,5,13,Fee_RDT_72921
Telecom,Hubbard-Thompson ehk,Fee_RDT,72921,5,13,Fee_RDT_72921
Healthcare,Miller-Green dfh,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Phillips, Henry and Cruz wxk",POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,Taylor Ltd lmw,Card_JGO,74581,2,21,Card_JGO_74581
Finance,Archer Inc cok,Wire_HJN,73382,12,15,Wire_HJN_73382
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,Morales-George gyh,POS_ZTL,73407,9,16,POS_ZTL_73407
Education,Young-Smith cav,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Kelly Group kyn,POS_ZUC,72783,10,12,POS_ZUC_72783
Education,White Ltd owy,POS_ZTL,73407,9,16,POS_ZTL_73407
Finance,Evans and Sons dlx,Wire_DPU,67903,11,3,Wire_DPU_67903
Finance,Dickerson-Jones eoz,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Education,Montgomery-Garcia lws,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Larson Group rjb,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Smith, Rivera and Gibson cii",Fee_QKA,73407,4,16,Fee_QKA_73407
Education,Howell Group nss,POS_ZUC,69787,10,6,POS_ZUC_69787
Healthcare,Doyle Inc kcf,Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Gallegos-Parker dao,POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,Campbell-Long wxc,Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Hayes LLC ghi,ACH_YUU,68064,1,4,ACH_YUU_68064
Energy,Young PLC vwa,POS_OEC,73382,8,15,POS_OEC_73382
Education,"Washington, Carter and Park sna",POS_ZUC,72783,10,12,POS_ZUC_72783
Education,Fernandez-Nguyen qhj,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Education,"Robinson, Wong and Rodriguez bzn",Fee_QKA,73407,4,16,Fee_QKA_73407
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Logistics,"Cameron, Cabrera and Guzman ymd",Fee_RDT,72921,5,13,Fee_RDT_72921
Healthcare,"Chapman, Foster and Taylor sqo",POS_ZTL,74271,9,19,POS_ZTL_74271
Logistics,Fischer PLC wam,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,Ortiz-Berry xkg,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Finance,"Nelson, Campbell and Williams gwv",POS_ZUC,69784,10,5,POS_ZUC_69784
Telecom,"Fletcher, Morris and Murphy xqt",POS_FPA,70003,7,7,POS_FPA_70003
Dining,Taylor Ltd lmw,Card_JGO,74581,2,21,Card_JGO_74581
Energy,"Oconnell, Booth and Phillips cyb",POS_FPA,72783,7,12,POS_FPA_72783
Dining,"Gilbert, Hamilton and Lee syx",POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Williams Inc uci,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Morris, Parrish and Buck yny",Fee_QAN,71290,3,10,Fee_QAN_71290
Finance,Ramos PLC mwy,POS_FPA,72783,7,12,POS_FPA_72783
Energy,Lopez-Porter fsa,ACH_XEY,75996,0,26,ACH_XEY_75996
Real Estate,Long-Fields tvf,Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,"Wright, Luna and Henry wur",Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Mitchell-Lopez ghr,Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,"Fletcher, Morris and Murphy xqt",POS_FPA,70003,7,7,POS_FPA_70003
Telecom,"Bates, Myers and Richmond gaq",POS_ZTL,73407,9,16,POS_ZTL_73407
Telecom,Miller-Kaufman pfh,Fee_QKA,75427,4,24,Fee_QKA_75427
Logistics,Oliver-Foley htc,Fee_QAN,71290,3,10,Fee_QAN_71290
Telecom,Garcia Ltd dej,POS_ZUC,69787,10,6,POS_ZUC_69787
Energy,"Jones, Henderson and Smith yvu",Fee_QAN,70240,3,8,Fee_QAN_70240
Education,"Gordon, Anderson and Hodge nha",Card_JGO,74135,2,18,Card_JGO_74135
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Cunningham and Sons qfh,POS_ZTL,67569,9,2,POS_ZTL_67569
Logistics,"Drake, Davis and Ward gfe",POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,"Shah, Hartman and Franklin rpo",Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Dining,Duncan-Mckenzie cnv,POS_ZUC,69784,10,5,POS_ZUC_69784
Energy,"Oconnell, Booth and Phillips cyb",POS_FPA,72783,7,12,POS_FPA_72783
Telecom,Thomas Inc lwf,ACH_YUU,68064,1,4,ACH_YUU_68064
Telecom,"Phillips, Henry and Cruz wxk",POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,Hernandez PLC enc,Card_JGO,74135,2,18,Card_JGO_74135
Education,Baker-Cobb dki,Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,"Wilkinson, Peterson and Thompson wfe",POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,Lee and Sons fwt,POS_ZUC,72783,10,12,POS_ZUC_72783
Telecom,"Underwood, Hicks and Howard tai",Fee_QAN,71290,3,10,Fee_QAN_71290
Education,Best-Horton mem,Wire_HJN,73382,12,15,Wire_HJN_73382
Education,Howell Group nss,POS_ZUC,69787,10,6,POS_ZUC_69787
Education,West LLC wcu,Fee_QAN,71290,3,10,Fee_QAN_71290
Dining,"Smith, Leonard and Harris mnz",Wire_DPU,67903,11,3,Wire_DPU_67903
Real Estate,Jones-Williams ajv,POS_OEC,73382,8,15,POS_OEC_73382
Construction,Cox Ltd gqy,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Vaughan Group xaf,ACH_YUU,67035,1,1,ACH_YUU_67035
Finance,Rios-Marsh bwk,POS_OEC,74402,8,20,POS_OEC_74402
Dining,Irwin Group jmt,Card_JGO,74135,2,18,Card_JGO_74135
Logistics,Johnson-Myers tbu,POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Bean Inc egf,POS_OEC,74005,8,17,POS_OEC_74005
Construction,"Sutton, Davis and Webb yqr",POS_OEC,74402,8,20,POS_OEC_74402
Construction,Frank and Sons njo,POS_ZUC,69784,10,5,POS_ZUC_69784
Finance,Sanchez-Singh ryb,Fee_QKA,73407,4,16,Fee_QKA_73407
Telecom,"Morris, Parrish and Buck yny",Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,Swanson PLC yic,POS_FPA,70003,7,7,POS_FPA_70003
Finance,"Sanchez, Estrada and Tucker vpt",POS_OEC,73382,8,15,POS_OEC_73382
Finance,Adams-Peterson lxp,Card_JGO,74135,2,18,Card_JGO_74135
Energy,"Gibson, Nelson and Washington cvk",Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,"Martinez, Franklin and Allen utk",POS_ZUC,72783,10,12,POS_ZUC_72783
Telecom,"James, Williams and Valencia glq",ACH_YUU,68064,1,4,ACH_YUU_68064
Energy,Hernandez and Sons fkb,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,Montgomery-Hughes arw,POS_OEC,74402,8,20,POS_OEC_74402
Construction,"Johnson, Russo and Blair jhw",POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,Sanders LLC tiz,Fee_QKA,75191,4,23,Fee_QKA_75191
Dining,Short-Lee ddj,POS_FPA,70003,7,7,POS_FPA_70003
Dining,"Scott, Smith and Rosario hhj",Fee_ZUT,66454,6,0,Fee_ZUT_66454
Construction,Hancock-Reyes dpe,Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,"Gonzales, Griffin and Lloyd kcm",Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,"Frank, Dawson and Graham lrt",Wire_DPU,67903,11,3,Wire_DPU_67903
Construction,Gonzalez and Sons wwu,Wire_HJN,71778,12,11,Wire_HJN_71778
Healthcare,"Robinson, Molina and Nguyen eel",POS_OEC,74005,8,17,POS_OEC_74005
Telecom,Garcia Inc piv,Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Rodriguez-Williamson ptk,ACH_YUU,68064,1,4,ACH_YUU_68064
Construction,Burns Inc ajj,Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,Fowler-Quinn bco,Fee_QAN,71290,3,10,Fee_QAN_71290
Real Estate,"Nelson, Johnson and Anthony wvj",POS_ZUC,72783,10,12,POS_ZUC_72783
Education,Fernandez-Nguyen qhj,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Telecom,"Hill, Williams and Wallace ndg",Fee_QKA,75191,4,23,Fee_QKA_75191
Dining,"Gilbert, Hamilton and Lee syx",POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Irwin Group jmt,Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,"Miller, Romero and Chandler bmp",Card_JGO,74135,2,18,Card_JGO_74135
Dining,"Wilcox, Reyes and Whitney wih",Wire_HJN,73382,12,15,Wire_HJN_73382
Dining,Mcgrath-Estrada ojj,POS_ZTL,74271,9,19,POS_ZTL_74271
Finance,Ruiz and Sons yiw,Fee_QKA,73407,4,16,Fee_QKA_73407
Education,"Scott, Flores and Todd pfa",POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,Jones-Williams ajv,POS_OEC,73382,8,15,POS_OEC_73382
Finance,Santana Inc svq,Fee_RDT,72921,5,13,Fee_RDT_72921
Energy,Thompson and Sons hdq,Wire_HJN,71778,12,11,Wire_HJN_71778
Telecom,"Phillips, Henry and Cruz wxk",POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,Stone-Daniels udb,POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Real Estate,"Best, Williams and Livingston pwi",Fee_ZUT,70311,6,9,Fee_ZUT_70311
